id,pid,ms_subclass,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,overall_qual,overall_cond,year_built,year_remod_add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,sale_type,saleprice,ms_zoning_FV,ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,high_qual,best_gr_liv_area
660,535378120,30,10230,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,5,7,1925-01-01,1950-01-01,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1054.0,1054.0,GasA,Ex,1,SBrkr,1078,0,0,1078,0.0,0.0,1,0,3,1,Ex,6,Typ,0,Detchd,Unf,1.0,264.0,TA,TA,0,0,0,0,0,112,0,0,12,2009-01-01,WD ,125000,0,0,1,0,0,1,0,0,0,0,0,0,0
443,528142040,60,8834,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,9,5,2004-01-01,2005-01-01,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,No,GLQ,1170.0,Unf,0.0,292.0,1462.0,GasA,Ex,1,SBrkr,1462,762,0,2224,1.0,0.0,2,1,4,1,Ex,10,Typ,1,Attchd,Fin,3.0,738.0,TA,TA,1,184,0,0,0,0,0,0,6,2009-01-01,WD ,350000,0,0,1,0,0,0,0,0,1,0,0,1,1
1438,907181140,60,9179,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,7,5,1999-01-01,1999-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,633.0,Unf,0.0,240.0,873.0,GasA,Ex,1,SBrkr,882,908,0,1790,1.0,0.0,2,1,3,1,Gd,7,Typ,0,Attchd,RFn,2.0,588.0,TA,TA,1,0,88,0,0,0,0,0,6,2008-01-01,WD ,193000,0,0,1,0,0,0,0,0,1,0,0,0,1
1525,909251090,70,11526,Pave,IR1,Bnk,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,6,7,1922-01-01,1994-01-01,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,Ex,TA,No,Unf,0.0,Unf,0.0,588.0,588.0,GasA,Fa,1,SBrkr,1423,748,384,2555,0.0,0.0,2,0,3,1,TA,11,Min1,1,Detchd,Fin,2.0,672.0,TA,TA,1,431,0,0,0,0,0,0,9,2008-01-01,WD ,191000,0,0,1,0,0,0,1,0,0,0,0,0,1
2644,902109010,30,5684,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,6,8,1930-01-01,2005-01-01,Hip,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,813.0,813.0,GasA,Ex,1,FuseA,813,0,0,813,0.0,0.0,1,0,2,1,Gd,5,Typ,0,Detchd,Unf,1.0,270.0,Fa,Fa,0,0,113,0,0,0,0,0,6,2006-01-01,WD ,110000,0,0,0,1,0,1,0,0,0,0,0,0,0
866,907252220,60,11885,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,8,5,2001-01-01,2001-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,990.0,Unf,0.0,309.0,1299.0,GasA,Ex,1,SBrkr,1299,573,0,1872,1.0,0.0,2,1,3,1,Ex,7,Typ,1,BuiltIn,RFn,2.0,531.0,TA,TA,1,160,122,0,0,0,0,0,11,2009-01-01,WD ,261500,0,0,1,0,0,0,0,0,1,0,0,1,1
620,534476320,20,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,5,6,1956-01-01,1956-01-01,Hip,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,504.0,Unf,0.0,546.0,1050.0,GasA,Gd,1,SBrkr,1050,0,0,1050,0.0,0.0,1,0,2,1,TA,5,Typ,0,Attchd,Unf,1.0,338.0,TA,TA,1,0,0,0,0,0,0,0,6,2009-01-01,WD ,128900,0,0,1,0,0,1,0,0,0,0,0,0,0
2451,528360050,60,17242,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,9,5,1993-01-01,1994-01-01,Hip,CompShg,MetalSd,MetalSd,BrkFace,Gd,Gd,PConc,Ex,TA,Gd,Rec,292.0,GLQ,1393.0,48.0,1733.0,GasA,Ex,1,SBrkr,1933,1567,0,3500,1.0,0.0,3,1,4,1,Ex,11,Typ,1,Attchd,RFn,3.0,959.0,TA,TA,1,870,86,0,0,210,0,0,5,2006-01-01,WD ,584500,0,0,1,0,0,0,0,0,1,0,0,1,1
2186,908225240,20,10215,Pave,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,4,5,1954-01-01,1954-01-01,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,PConc,TA,TA,No,ALQ,492.0,Unf,0.0,372.0,864.0,GasA,Ex,1,SBrkr,948,0,0,948,0.0,0.0,1,0,3,1,TA,5,Typ,0,Attchd,Unf,1.0,248.0,TA,TA,1,0,0,0,0,0,0,0,2,2007-01-01,WD ,111000,0,0,1,0,0,1,0,0,0,0,0,0,0
2025,903425270,50,8550,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,5,5,1926-01-01,1950-01-01,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,PConc,Fa,TA,No,Unf,0.0,Unf,0.0,750.0,750.0,GasA,TA,1,SBrkr,960,356,0,1316,0.0,0.0,1,0,4,1,TA,7,Typ,0,Detchd,Unf,2.0,576.0,TA,TA,1,0,0,0,0,0,0,0,10,2007-01-01,ConLw,90000,0,0,1,0,0,0,0,0,0,0,0,0,0
1916,535126180,60,18450,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,6,5,1965-01-01,1979-01-01,Flat,Tar&Grv,Plywood,Plywood,BrkCmn,TA,Gd,CBlock,Gd,TA,No,LwQ,187.0,Rec,723.0,111.0,1021.0,GasA,TA,1,SBrkr,1465,915,0,2380,0.0,0.0,2,1,3,1,TA,7,Sev,1,CarPort,Unf,2.0,596.0,TA,TA,1,0,265,0,0,0,0,0,8,2007-01-01,WD ,129000,0,0,1,0,0,0,0,0,1,0,0,0,1
1542,909428190,20,14778,Pave,IR1,Low,AllPub,CulDSac,Gtl,Crawfor,PosN,Norm,1Fam,6,7,1954-01-01,2006-01-01,Hip,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,CBlock,TA,TA,No,BLQ,728.0,Unf,0.0,568.0,1296.0,GasA,Ex,1,SBrkr,1640,0,0,1640,1.0,0.0,1,0,3,1,Gd,7,Typ,1,Detchd,Unf,2.0,924.0,TA,TA,1,108,0,0,216,0,0,0,11,2008-01-01,WD ,224000,0,0,1,0,0,1,0,0,0,0,0,0,1
1163,533212050,160,3180,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,6,5,2005-01-01,2005-01-01,Gable,CompShg,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,390.0,Unf,0.0,210.0,600.0,GasA,Ex,1,SBrkr,600,600,0,1200,1.0,0.0,2,1,2,1,Gd,5,Typ,0,Detchd,RFn,2.0,480.0,TA,TA,1,0,166,0,0,0,0,0,5,2008-01-01,WD ,165000,1,0,0,0,0,0,0,0,1,0,0,0,0
205,903430080,70,3068,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,6,8,1920-01-01,1993-01-01,Gable,CompShg,VinylSd,VinylSd,None,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,662.0,662.0,GasA,Ex,1,SBrkr,662,662,0,1324,0.0,1.0,1,0,3,1,TA,6,Typ,0,Detchd,Unf,1.0,180.0,TA,TA,1,0,0,112,0,0,0,0,2,2010-01-01,WD ,122000,0,0,0,1,0,0,0,0,1,0,0,0,0
423,528104070,60,13518,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,9,5,2008-01-01,2009-01-01,Hip,CompShg,VinylSd,VinylSd,Stone,Ex,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1926.0,1926.0,GasA,Ex,1,SBrkr,1966,1174,0,3140,0.0,0.0,3,1,4,1,Ex,11,Typ,2,BuiltIn,Fin,3.0,820.0,TA,TA,1,144,78,0,0,0,0,0,7,2009-01-01,New,485000,0,0,1,0,0,0,0,0,1,0,0,1,1
2687,903425190,50,33120,Pave,IR3,Lvl,AllPub,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,6,5,1962-01-01,1962-01-01,Gable,CompShg,BrkFace,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1595.0,1595.0,GasA,TA,1,SBrkr,1611,875,0,2486,0.0,0.0,2,0,5,1,TA,8,Typ,1,Detchd,Unf,2.0,576.0,TA,TA,1,0,0,0,0,0,0,0,10,2006-01-01,WD ,220000,0,0,0,1,0,0,0,0,0,0,0,0,1
1436,907176010,60,13142,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,PosN,Norm,1Fam,6,5,1997-01-01,1997-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,No,GLQ,688.0,Unf,0.0,176.0,864.0,GasA,Ex,1,SBrkr,872,899,0,1771,1.0,0.0,2,1,3,1,Gd,6,Typ,0,Attchd,RFn,2.0,600.0,TA,TA,1,0,96,0,0,0,0,0,7,2008-01-01,WD ,215700,0,0,1,0,0,0,0,0,1,0,0,0,1
444,528142090,20,11362,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,8,5,2004-01-01,2005-01-01,Gable,CompShg,MetalSd,MetalSd,Stone,Gd,TA,PConc,Ex,TA,Mn,GLQ,1039.0,Unf,0.0,797.0,1836.0,GasA,Ex,1,SBrkr,1836,0,0,1836,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Attchd,Fin,3.0,862.0,TA,TA,1,125,185,0,0,0,0,0,3,2009-01-01,WD ,280000,0,0,1,0,0,1,0,0,0,0,0,1,1
1067,528172080,20,10845,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,8,5,2003-01-01,2004-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Mn,GLQ,1149.0,Unf,0.0,454.0,1603.0,GasA,Ex,1,SBrkr,1575,0,0,1575,1.0,0.0,2,0,2,1,Gd,7,Typ,1,Attchd,Fin,3.0,732.0,TA,TA,1,216,28,0,0,0,0,0,6,2008-01-01,WD ,284000,0,0,1,0,0,1,0,0,0,0,0,1,1
168,535476350,20,9760,Pave,Reg,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,6,7,1963-01-01,1984-01-01,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,Gd,BLQ,717.0,LwQ,263.0,415.0,1395.0,GasA,TA,1,SBrkr,1395,0,0,1395,1.0,0.0,1,0,2,1,TA,7,Min1,1,Attchd,RFn,2.0,440.0,TA,TA,1,657,0,113,0,240,0,0,5,2010-01-01,WD ,192000,0,0,1,0,0,1,0,0,0,0,0,0,0
2643,902108060,70,3960,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,7,8,1930-01-01,1950-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,502.0,502.0,GasA,TA,0,SBrkr,502,502,0,1004,0.0,0.0,1,0,2,1,Gd,5,Typ,1,Detchd,Unf,1.0,200.0,Fa,TA,0,280,0,68,0,0,0,0,7,2006-01-01,WD ,105000,0,0,0,1,0,0,0,0,1,0,0,0,0
2802,907290080,20,9100,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,7,5,2004-01-01,2005-01-01,Hip,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,1836.0,1860.0,GasA,Ex,1,SBrkr,1836,0,0,1836,0.0,0.0,2,0,3,1,Gd,8,Typ,1,Attchd,Fin,2.0,484.0,TA,TA,1,120,33,0,0,0,0,0,10,2006-01-01,WD ,216837,0,0,1,0,0,1,0,0,0,0,0,0,1
1224,534455030,20,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,5,6,1960-01-01,1960-01-01,Gable,CompShg,MetalSd,MetalSd,BrkFace,Fa,Fa,CBlock,TA,TA,No,Rec,658.0,Unf,0.0,638.0,1296.0,GasA,TA,1,SBrkr,1496,0,0,1496,0.0,0.0,2,0,3,1,Gd,6,Typ,0,Attchd,RFn,2.0,450.0,TA,TA,1,0,22,0,0,0,0,0,2,2008-01-01,WD ,141500,0,0,1,0,0,1,0,0,0,0,0,0,0
1382,905104180,20,9764,Pave,IR1,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,5,7,1967-01-01,2003-01-01,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,BLQ,702.0,Unf,0.0,192.0,894.0,GasA,Ex,1,SBrkr,894,0,0,894,1.0,0.0,1,0,3,1,Gd,5,Typ,0,Attchd,RFn,2.0,450.0,TA,TA,1,0,0,0,0,0,0,0,5,2008-01-01,WD ,130000,0,0,1,0,0,1,0,0,0,0,0,0,0
2585,535304020,20,12778,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,5,6,1952-01-01,2003-01-01,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,GLQ,658.0,Unf,0.0,350.0,1008.0,GasA,Ex,1,FuseA,1008,0,0,1008,1.0,0.0,1,0,2,1,TA,4,Typ,0,Attchd,RFn,1.0,280.0,TA,TA,1,0,154,0,0,0,0,0,1,2006-01-01,WD ,139500,0,0,1,0,0,1,0,0,0,0,0,0,0
2193,908275240,20,8172,Pave,Reg,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,4,5,1955-01-01,1955-01-01,Gable,CompShg,WdShing,Plywood,None,TA,TA,CBlock,TA,TA,No,ALQ,682.0,Unf,0.0,182.0,864.0,GasA,TA,1,SBrkr,864,0,0,864,1.0,0.0,1,0,3,1,TA,5,Typ,0,Detchd,Unf,2.0,528.0,TA,TA,0,196,0,0,0,0,0,0,10,2007-01-01,COD,79275,0,0,1,0,0,1,0,0,0,0,0,0,0
2262,916384080,20,9037,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,8,5,2006-01-01,2006-01-01,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,428.0,Unf,0.0,1048.0,1476.0,GasA,Ex,1,SBrkr,1484,0,0,1484,0.0,0.0,2,0,2,1,Ex,6,Typ,1,Attchd,RFn,2.0,472.0,TA,TA,1,120,33,0,0,0,0,0,12,2007-01-01,WD ,265900,0,0,1,0,0,1,0,0,0,0,0,1,0
1528,909253190,30,6292,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,6,5,1930-01-01,1950-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,Gd,TA,Mn,Rec,384.0,Unf,0.0,384.0,768.0,GasA,TA,0,SBrkr,790,0,0,790,0.0,0.0,1,0,2,1,TA,4,Typ,0,Detchd,Unf,1.0,160.0,Fa,TA,1,0,141,0,0,0,0,0,4,2008-01-01,WD ,91000,0,0,1,0,0,1,0,0,0,0,0,0,0
370,527276160,60,11900,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,5,6,1977-01-01,1977-01-01,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,TA,TA,PConc,Gd,TA,No,ALQ,400.0,Unf,0.0,722.0,1122.0,GasA,Ex,1,SBrkr,946,988,0,1934,1.0,0.0,2,1,3,1,TA,6,Typ,1,Attchd,Unf,2.0,567.0,TA,TA,0,0,176,0,0,200,0,0,7,2009-01-01,WD ,185000,0,0,1,0,0,0,0,0,1,0,0,0,1
2629,535456020,20,7945,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,5,6,1959-01-01,1959-01-01,Gable,CompShg,BrkFace,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,ALQ,179.0,BLQ,506.0,465.0,1150.0,GasA,Ex,1,FuseA,1150,0,0,1150,1.0,0.0,1,0,3,1,TA,6,Typ,0,Attchd,RFn,1.0,300.0,TA,TA,1,0,0,0,0,0,0,0,5,2006-01-01,WD ,141000,0,0,1,0,0,1,0,0,0,0,0,0,0
1703,528120010,60,16659,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,8,5,2007-01-01,2008-01-01,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1582.0,1582.0,GasA,Ex,1,SBrkr,1582,570,0,2152,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Detchd,Unf,2.0,728.0,TA,TA,1,0,368,0,0,0,0,0,6,2007-01-01,New,260116,0,0,1,0,0,0,0,0,1,0,0,1,1
793,905452050,30,9340,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,4,6,1941-01-01,1950-01-01,Hip,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,344.0,Unf,0.0,328.0,672.0,GasA,TA,1,SBrkr,672,0,0,672,1.0,0.0,1,0,2,1,TA,4,Typ,0,Attchd,Unf,1.0,234.0,TA,TA,0,0,113,0,0,0,0,0,8,2009-01-01,WD ,113000,0,0,1,0,0,1,0,0,0,0,0,0,0
1429,906424010,80,11454,Pave,IR2,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,8,5,1995-01-01,1995-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,770.0,Unf,0.0,631.0,1401.0,GasA,Ex,1,SBrkr,1511,0,0,1511,1.0,0.0,2,0,3,1,Gd,6,Typ,1,Attchd,Fin,3.0,811.0,TA,TA,1,168,42,0,0,0,0,0,2,2008-01-01,WD ,225000,0,0,1,0,0,0,0,0,0,0,1,1,1
648,535352090,30,8480,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,5,6,1945-01-01,1950-01-01,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,No,BLQ,700.0,Unf,0.0,93.0,793.0,GasA,TA,1,SBrkr,793,0,0,793,1.0,0.0,1,0,2,1,Fa,4,Typ,0,Detchd,Unf,1.0,240.0,TA,TA,1,0,0,0,0,0,0,0,8,2009-01-01,WD ,113000,0,0,1,0,0,1,0,0,0,0,0,0,0
279,908103350,80,6305,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,6,6,1975-01-01,1975-01-01,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,TA,TA,Av,ALQ,528.0,Unf,0.0,480.0,1008.0,GasA,TA,1,SBrkr,1096,0,0,1096,1.0,0.0,1,0,3,1,TA,5,Typ,1,Detchd,Unf,1.0,352.0,TA,TA,1,0,0,0,0,0,0,0,6,2010-01-01,WD ,125200,0,0,1,0,0,0,0,0,0,0,1,0,0
1705,528142050,60,9709,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,8,5,2007-01-01,2007-01-01,Gable,CompShg,VinylSd,VinylSd,Stone,Ex,TA,PConc,Ex,TA,Gd,GLQ,778.0,Unf,0.0,140.0,918.0,GasA,Ex,1,SBrkr,958,1142,0,2100,1.0,0.0,2,1,3,1,Ex,8,Typ,2,BuiltIn,Fin,3.0,786.0,TA,TA,1,172,104,0,0,0,0,0,9,2007-01-01,New,319500,0,0,1,0,0,0,0,0,1,0,0,1,1
1257,535380050,50,10930,Pave,Reg,Bnk,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,5,6,1945-01-01,1950-01-01,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,BLQ,580.0,Unf,0.0,333.0,913.0,GasA,TA,1,FuseA,1048,510,0,1558,1.0,0.0,1,1,3,1,TA,6,Typ,1,Attchd,Unf,1.0,288.0,TA,TA,1,0,0,0,0,0,0,0,4,2008-01-01,WD ,140000,0,0,1,0,0,0,0,0,0,0,0,0,1
2894,916325040,20,50102,Pave,IR1,Low,AllPub,Inside,Mod,Timber,Norm,Norm,1Fam,6,5,1958-01-01,1958-01-01,Gable,Tar&Grv,Plywood,Plywood,None,TA,TA,CBlock,Gd,TA,Gd,BLQ,909.0,Unf,0.0,723.0,1632.0,GasA,TA,1,SBrkr,1650,0,0,1650,1.0,0.0,1,0,2,1,TA,6,Typ,2,Attchd,Unf,2.0,518.0,TA,TA,1,0,0,0,0,138,0,0,3,2006-01-01,WD ,250764,0,0,1,0,0,1,0,0,0,0,0,0,1
1062,528142020,60,8899,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,8,5,2007-01-01,2007-01-01,Hip,CompShg,VinylSd,VinylSd,Stone,Ex,TA,PConc,Gd,TA,Av,GLQ,40.0,Unf,0.0,908.0,948.0,GasA,Ex,1,SBrkr,948,1140,0,2088,0.0,0.0,2,1,4,1,Gd,10,Typ,1,BuiltIn,Fin,3.0,656.0,TA,TA,1,100,24,0,0,0,0,0,6,2008-01-01,WD ,250000,0,0,1,0,0,0,0,0,1,0,0,1,1
1729,528218020,60,10237,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,6,5,2005-01-01,2006-01-01,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,768.0,768.0,GasA,Ex,1,SBrkr,768,768,0,1536,0.0,0.0,2,1,3,1,Gd,6,Typ,1,Attchd,Fin,2.0,400.0,TA,TA,1,100,38,0,0,0,0,0,6,2007-01-01,WD ,176000,0,0,1,0,0,0,0,0,1,0,0,0,1
1925,535177110,20,9736,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,6,6,1957-01-01,1969-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,668.0,Rec,138.0,525.0,1331.0,GasA,Gd,1,SBrkr,1721,0,0,1721,0.0,0.0,1,0,4,1,TA,8,Typ,3,Attchd,Unf,2.0,464.0,TA,TA,1,0,0,0,0,0,0,0,4,2007-01-01,WD ,174850,0,0,1,0,0,1,0,0,0,0,0,0,1
415,527455050,160,2364,Pave,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,6,5,1978-01-01,1978-01-01,Gable,CompShg,Plywood,Brk Cmn,None,TA,TA,CBlock,Gd,TA,No,ALQ,320.0,Unf,0.0,484.0,804.0,GasA,TA,1,SBrkr,804,744,0,1548,0.0,1.0,2,1,3,1,TA,7,Typ,1,Detchd,Unf,2.0,440.0,TA,TA,1,108,0,0,0,0,0,0,7,2009-01-01,WD ,147000,0,0,1,0,0,0,0,0,1,0,0,0,1
78,531452020,120,7892,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,6,5,1979-01-01,1979-01-01,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,918.0,918.0,GasA,TA,1,SBrkr,918,0,0,918,0.0,0.0,2,0,2,1,TA,5,Typ,1,Attchd,Unf,1.0,264.0,TA,TA,1,28,0,0,0,0,0,0,4,2010-01-01,WD ,99500,0,0,1,0,0,1,0,0,0,0,0,0,0
428,528108040,60,12350,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,9,5,2009-01-01,2009-01-01,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Ex,TA,No,GLQ,986.0,Unf,0.0,379.0,1365.0,GasA,Ex,1,SBrkr,1365,1325,0,2690,1.0,0.0,2,1,3,1,Ex,8,Typ,1,Attchd,RFn,3.0,864.0,TA,TA,1,0,197,0,0,0,0,0,7,2009-01-01,New,398800,0,0,1,0,0,0,0,0,1,0,0,1,1
1756,528280110,60,7917,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,6,5,1999-01-01,2000-01-01,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,953.0,953.0,GasA,Ex,1,SBrkr,953,694,0,1647,0.0,0.0,2,1,3,1,TA,7,Typ,1,Attchd,RFn,2.0,460.0,TA,TA,1,0,40,0,0,0,0,0,8,2007-01-01,WD ,175000,0,0,1,0,0,0,0,0,1,0,0,0,1
1280,535456100,20,7200,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,5,7,1954-01-01,1954-01-01,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,825.0,825.0,GasA,TA,1,FuseA,825,0,0,825,0.0,1.0,1,0,2,1,TA,4,Typ,0,Attchd,Unf,1.0,350.0,TA,TA,1,0,0,0,0,0,0,0,7,2008-01-01,WD ,109500,0,0,1,0,0,1,0,0,0,0,0,0,0
1928,535181030,20,12155,Pave,IR3,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,6,3,1970-01-01,1970-01-01,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,Gd,TA,No,LwQ,1237.0,Unf,0.0,420.0,1657.0,GasA,Gd,1,SBrkr,1657,0,0,1657,0.0,1.0,2,0,3,1,TA,7,Typ,1,Attchd,Unf,2.0,484.0,TA,TA,1,0,0,0,0,147,0,0,3,2007-01-01,WD ,163500,0,0,1,0,0,1,0,0,0,0,0,0,1
